URL,Keywords,Text
https://www.theguardian.com/business/live/2021/oct/15/ftse-100-pandemic-high-uk-haulage-cabotage-changes-insolvencies-economy-growth-business-live,"['workers', 'rise', 'pandemic', 'wages', 'fca', 'ftse', 'department', 'public', 'pay', 'economy', 'hits', 'set', 'early', 'whitehall', 'insolvencies', 'leaving', 'budget', 'happened', 'high', 'sector']","11:25

Rishi Sunak is set to confirm that the “pause” on public sector pay that affected 2.6 million teachers, police and civil servants will be lifted in April, as the economy bounces back from Covid.

The chancellor imposed the freeze last November and it came into force in April. At the time, he said it was unfair for public sector workers to get a rise while many of their private sector counterparts were being furloughed or losing their jobs.

With wages in many sectors rising, and the prime minister using his party conference speech to highlight the prospects for a “high-wage economy”, Treasury sources said that argument no longer applied.



However, each Whitehall department will have to fund any pay increases from within its own budget, and TUC analysis shows that the pay of many public sector workers has fallen significantly in real terms after years of tight settlements.

Sunak will set out the funding for each individual department as part of a three-year spending review, which he will deliver alongside the budget on 27 October.

Here’s the full story:"
https://www.theguardian.com/commentisfree/2021/oct/15/tory-austerity-deaths-cut-human-cost-cruel-policy,"['2010', 'health', 'care', 'nhs', 'cuts', 'spending', 'worse', 'day', 'million', 'tory', 'social', 'toynbee', 'deaths', 'austerity', 'misery', 'polly', 'caused']","Deaths are what can be counted most easily – bodies can’t be hidden from the statisticians or denied by those responsible for the figures. It was predictable, and predicted, that many more would die when the government of David Cameron, George Osborne and Nick Clegg applied a brutal tourniquet to public spending in 2010. Warnings at the time were shrugged off as shroud-waving and scaremongering.

But new research from University of York’s renowned Centre For Health Economics only confirms the inevitable consequence: an extra 57,550 people in England died in the five years from 2010, a level of deaths beyond the statistically normal. Life expectancy improvement slowed, which was directly “attributable to spending constraints in the healthcare and social care sectors”, according to lead researcher Prof Karl Claxton.

But below the radar, below the level of all these countable death certificates, consider the suffering imposed on millions by withdrawing care, support and income. Austerity didn’t just cut lives short: it scarred people, especially many children and young people brought up in extreme poverty. This effect is well researched and thoroughly proven.

By 2010, the Labour government had lifted a million children and a million pensioners out of poverty. I once chronicled Labour’s social programmes and their effects from 1997 to 2010. Spending on the NHS rose by an average of 7% a year, more than since it was founded in 1948. Waiting lists, which had been the NHS rationing system, fluctuating with spending, were reduced to near zero by 2010 for the first time. Though social care was never resolved, local authorities had more money to cover its rising costs. After 2010, the NHS suffered the leanest years in its history. Delaying operations adds to risk – and the great rise in the waiting lists to more than 4 million people in England happened well before the pandemic.

Cut care, and people suffer: Age UK says that compared with before 2010, 1.4 million fewer frail people are getting any help at all, as the eligibility criteria tighten year after year. Many more were bound to die. In March 2019 I spent the day at an old people’s day centre in Hastings. This was the day before it closed, becoming the seventh such centre to do so in the town; more have gone since. It was absolutely clear to the devoted staff that many of those frail old people would suffer and probably die sooner, without daily hot meals and supervised medicines – but, above all, without company and friendship. Some had been friends for years but now they were losing their day centre and the minibus to bring them together; they were to be left home alone, some with no care. Are their names among these excess deaths?

That story is in the book I co-wrote with David Walker, The Lost Decade, 2010-2020, in which we detailed the losses deliberately inflicted by government cuts. Consider the stark cruelties imposed by the deepest benefit cuts. Look at the bedroom tax, trying to force people out of family homes if they had a spare room. One of the first cases we recorded was that of a family whose 10-year-old child had died recently. The benefit cap and the two-child benefit limit has had the most severe effect on families with three or more children, many of whom never expected to rely on benefits but suffered some of life’s unexpected disasters – which is what social security is supposed to defend against.

Separate research published in the Lancet today from Imperial College shows that life expectancy has fallen since 2010 in the poorest places in Blackpool, Liverpool, Leeds, Manchester and Newcastle. That is what cuts do. Look at the loss of services for mental health, homelessness and addiction. These pick up life’s fallers, rescuing them before it’s too late. Did anyone think deaths wouldn’t follow?

Then there was the abrupt closure of most of Labour’s 3,500 Sure Start children’s centres – the greatest social vandalism of the decade. Here, right from the birth of a child, families could be helped early. Here were centres of support with midwives, health visitors and mental health teams – every service within pram-pushing distance. It was a network of help, a haven for victims of domestic abuse, an early warning for any delayed development in a child. Not only has most of that gone, but health visitors have been cut right back. There is fewer than one school nurse for every 10 schools in England, yet these are vital support for children seeking help. Schools have lost staff, their funding per pupil now below 2010 levels.

Next week the chancellor stands up to announce his budget and three-year spending review. The Institute for Fiscal Studies warns us to expect another turn of the screw – a new era of austerity – with cuts in everything but the NHS and schools. This is likely to be as socially and economically damaging as George Osborne’s disastrous policies. No doubt a smattering of small sums will seek to disguise the axe that is about to fall, yet again, on the most vulnerable. Local councils will be hit hard again, along with prisons, courts, further education and everything needed to reach the net-zero climate target. Forget “levelling up”: just to get back to 2010 levels would take very heavy lifting after such devastation to successful social programmes.

Taxes are higher than since the second world war, and yet the UK still remains lower taxed than equivalent EU countries. There are always choices to be made in taxing and spending, but in the last decade Britain has chosen the most damaging path, with austerity harming the economy as well as the social fabric. That looks set to be repeated, no lessons learned – and more excess deaths are entirely predictable."
https://www.theguardian.com/us-news/2021/oct/15/climate-crisis-biden-administration-us-economy-report,"['poses', 'climate', 'administration', 'report', 'warns', 'crisis', 'white', 'risk', 'wildfires', 'biden', 'change', 'risks', 'serious', 'economy']","Joe Biden’s administration on Friday issued a 40-page report warning that the climate crisis “poses serious and systemic risks to the US economy and financial system” and setting out steps for action as “climate impacts are already affecting American jobs, homes, families’ hard-earned savings, and businesses”.

Under the new plan, the federal government will weigh up climate risks for employee benefit and retirement plan investments, incorporate climate disasters into lending and budgeting decisions and revise building standards for homes at risk of flooding. Government-backed mortgages for public housing will factor in the risk of calamitous floods, wildfires and other climate impacts.

“The intensifying impacts of climate change present physical risk to assets, publicly traded securities, private investments, and companies,” the US president said in the report. The climate crisis “threatens the competitiveness of US companies and markets, the life savings and pensions of US workers and families, and the ability of US financial institutions to serve communities”, he added.

Gina McCarthy, Biden’s top climate advisor, said that the climate crisis “poses a risk to our economy and to the lives and livelihoods of Americans, and we must act now”. McCarthy added: “This roadmap isn’t just about protecting our financial system – it’s about protecting people, their paychecks and their prosperity.”

The new White House plan has been welcomed by environmental groups eager for the administration to weave climate considerations throughout its decision-making. Under Donald Trump, the US ditched many of these policies, declining to factor in climate change when making decisions over the building of new infrastructure, for example.

“Never before in the history of our country has a US president taken such a sweeping view on climate change,” said Mindy Lubber, chief executive of Ceres. “The Biden administration is showing the importance of addressing climate risks and opportunities across all government agencies.”

The White House report was issued as the crucial Cop26 global climate talks are due to begin in Scotland at the end of the month, with world leaders attending and intending to spell out their plans to help the planet avoid catastrophic heating and the climate destabilization that is already under way.

Prominent figures from Britain’s Queen Elizabeth to Swedish teen activist Greta Thunberg have in recent days expressed, in their very different ways, exasperation with leaders favoring talk over action on the climate emergency.

Many are looking for the US to lead the way. Trump was infamously skeptical about the climate crisis and was exuberant about pulling the US out of the Paris climate accord, agreed at the groundbreaking UN global summit on climate in France in 2015.

Biden immediately returned the US to the agreement upon taking the presidency, when he beat Trump in November 2020.

The White House report on Friday was a follow-up to a May executive order from Biden that essentially called on his own administration to analyze how the world’s largest economy could be affected by extreme heat, flooding, storms, wildfires and the broader adjustments needed to address climate change.

Friday’s report stated: “The scientific evidence on climate change has grown increasingly stark. Continued warming will further destabilize our climate and produce more frequent and intense storms, wildfires, and heatwaves as well as more damaging droughts and more extensive ecosystem losses.”

It also noted: “In August 2021, the United Nations’ Intergovernmental Panel on Climate Change released its latest report in which 234 of the world’s leading scientists, citing over 14,000 different studies, concluded with high confidence that the climate crisis is a ‘code red for humanity’.”

Global temperatures are already up 1C since industrialization. Keeping them from rising more than 1.5C and avoiding environmental catastrophe would require unprecedented action to begin phasing out fossil fuels within the next 12 years, according to the UN Intergovernmental Panel on Climate Change.

“If this year has shown us anything, it’s that climate change poses an ongoing urgent and systemic risk to our economy and to the lives and livelihoods of everyday Americans, and we must act now,” Gina McCarthy, the White House national climate adviser, said.

A February storm in Texas led to widespread power outages, 210 deaths and severe property damage. Wildfires raged in western states. The heat dome in the Pacific north-west caused record temperatures in Seattle and Portland, Oregon. Hurricane Ida struck Louisiana in August and caused deadly flooding in the north-east.

The actions recommended by the Biden administration reflect a significant shift in the broader discussion about climate change, suggesting that the nation must prepare for the costs that families, investors and governments will bear.

Among the steps outlined is the government’s Financial Stability Oversight Council developing the tools to identify and lessen climate-related risks to the economy. The treasury department plans to address the risks to the insurance sector and availability of coverage. The Securities and Exchange Commission is looking at mandatory disclosure rules about the opportunities and risks generated by the climate emergency.

The labor department on Wednesday proposed a rule for investment managers to factor environmental decisions into the choices made for pensions and retirement savings.

The Office of Management and Budget announced the government will begin the process of asking federal agencies to consider greenhouse gas emissions from the companies providing supplies. Biden’s budget proposal for fiscal 2023 will feature an assessment of climate risks.

Federal agencies involved in lending and mortgages for homes are looking for the impact on the housing market, with the Department of Housing and Urban Development and its partners developing disclosures for homebuyers on flood and climate-related risks. The Department of Veterans Affairs will also look at climate risks for its home lending program.

The Federal Emergency Management Agency is updating the standards for its National Flood Insurance Program, potentially revising guidelines that go back to 1976.

“We now do recognize that climate change is a systemic risk,” McCarthy said. “We have to look fundamentally at the way the federal government does its job and how we look at the finance system and its stability.”"
https://www.theguardian.com/society/2021/oct/15/rishi-sunak-expected-confirm-end-public-sector-pay-freeze,"['workers', 'tuc', 'public', 'sunak', 'inflation', 'confirm', 'increase', 'wage', 'expected', 'end', 'pay', 'freeze', 'sector', 'economy']","Rishi Sunak is set to confirm that the “pause” on public sector pay that affected 2.6 million teachers, police and civil servants will be lifted in April, as the economy bounces back from Covid.

The chancellor imposed the freeze last November and it came into force in April. At the time, he said it was unfair for public sector workers to get a rise while many of their private sector counterparts were being furloughed or losing their jobs.

With wages in many sectors rising, and the prime minister using his party conference speech to highlight the prospects for a “high-wage economy”, Treasury sources said that argument no longer applied.

However, each Whitehall department will have to fund any pay increases from within its own budget, and TUC analysis shows that the pay of many public sector workers has fallen significantly in real terms after years of tight settlements.

The TUC general secretary, Frances O’Grady, said: “In the face of a looming cost-of-living crisis, the government must increase departmental budgets so that every public sector worker gets a meaningful, real-terms pay increase. If ministers don’t give departments the funding to raise pay, they are not ending the public sector pay freeze.”

Recent polling carried out for the TUC by YouGov found 27% of public sector workers said the government’s pay policy had made them more likely to quit.

NHS staff and public servants earning less than £24,000 were exempted from the pay freeze, but it covered 2.6 million other public sector workers, including teachers, firefighters, the armed forces and police.

Sunak will set out the funding for each individual department as part of a three-year spending review, which he will deliver alongside the budget on 27 October.

The defence minister Tobias Ellwood has already said he hopes the armed forces will be given a pay increase of “more than 1%” from April. Local government workers have been offered 1.75%, well below the rate of inflation, which has been rejected by unions.

A government spokesperson said: “We recognise the incredible work that public sector workers have continued to do throughout the pandemic, and the challenges many of them have faced as key workers.”

Sunak is also expected to announce April’s increase in the “national living wage” (NLW), after the low pay commission has produced its final report in the coming days. The commission advises the government on how to reach the target set by George Osborne of lifting the NLW to two-thirds of median earnings by 2024.

In March, it suggested £9.42 as the rate likely to be necessary, based on wage forecasts at the time – but since then pay has been growing robustly, and some experts believe a higher figure is likely. The current rate is £8.91.

Johnson seized on the promise of a higher wage post-Brexit economy earlier this month as petrol shortages afflicted forecourts and businesses in sectors including hospitality and retail complained of difficulties recruiting staff.

However, Sunak has made clear he is concerned about the risk of inflation getting out of control if wages rise without improvements in productivity – from better skills and investment in new technologies, for example.

“That is something that we’ve discussed in this country together and have collectively decided that’s not the right model going forward,” he told reporters during International Monetary Fund (IMF) meetings in Washington this week.

“We want to move to a higher-wage, higher-skilled economy. Now obviously that will take time, and we would want to make sure that is accompanied by increases in productivity, so it’s not inflationary.”

A Treasury source said Sunak was concerned about the risks of rising inflation, which could lead the Bank of England to increase interest rates and potentially push up the cost of servicing the government’s debt. “It’s something that he has had his eye on for a long time now,” the source said.

UK inflation measured on the consumer prices index was 3% in August, up from 1% in March."
https://www.theguardian.com/business/2021/oct/14/wait-and-see-before-hiking-interest-rates-bank-of-england-rate-setter-says,"['hiking', 'rise', 'ratesetters', 'inflation', 'wait', 'bank', 'prices', 'interest', 'financial', 'policy', 'rates', 'england', 'say', 'monetary', 'rate', 'tenreyro']","Two of the Bank of England’s nine-strong monetary policy committee have said they prefer to wait and see how surging gas prices and shortages of raw materials affect inflation before voting for a rise in borrowing costs.

In a message that will be seen as a swipe at more hawkish members of the monetary policy committee (MPC), who have signalled a willingness to raise borrowing costs, the economists said the recovery still remained uncertain.

Catherine Mann, a former chief economist at the Organisation for Economic Co-operation and Development and the US bank Citi, said the central bank could hold off on raising interest rates because financial market traders were doing some of its work for it by betting on tighter monetary policy in Britain and the US.

She said speculation about the BoE’s intentions was increasing the cost of borrowing in financial markets, which is what a rate rise would be designed to achieve.

“They see that monetary policy normalisation is the direction of travel … and so they are doing their homework and they are starting to price in that direction of travel,” Mann told an online discussion organised by the Euro50 Group, which debates European economic and financial policy issues.

Silvana Tenreyro, who sits on the MPC with Mann, also spoke out against an early rate hike, saying a nudge higher could be “self-defeating” if inflationary pressures turn out to be temporary.

On a virtual trip to Wales, Tenreyro argued that the current level of inflation was being measured against low prices last year in the aftermath of the first lockdown.

The former London School of Economics professor said large increases in the global price of energy and other commodities were also pushing up inflation, “but these effects in general tend to be short-lived”.

Speaking to BusinessLive Wales, Tenreyro said: “The prices go up, but they don’t keep going up sustainably, so you have a one-off price effect and in that sense inflation should be transitory.

“By the time interest rates were having a major effect on inflation, the effects of energy prices would already be dropping out of the inflation calculation. If some effects were to prove more persistent, it would be important to balance the risks from a period of above target inflation with the cost of weaker demand,” she added.

Many investors are betting that the BoE will raise interest rates before the end of the year, becoming the first major central bank to do so since the start of the coronavirus pandemic.

Sign up to the daily Business Today email or follow Guardian Business on Twitter at @BusinessDesk

Last week the Bank’s governor, Andrew Bailey, said he was concerned about inflation running above the central bank’s 2% target and the “very damaging” effect if consumers and businesses believed it had become permanently elevated.

Another MPC member, Michael Saunders, said it was appropriate that financial markets were focused on a rate rise before Christmas, adding to speculation that Threadneedle Street might raise rates.

Bank officials are concerned that a long period of above-target inflation could trigger a round of pay rises that force companies to put up prices of goods and services further."
https://www.theguardian.com/business/live/2021/oct/14/sunak-gas-crisis-help-industry-closure-warning-inflation-stock-markets-ftse-business-live,"['hamleys', 'rise', 'today', 'warns', 'magic', 'jobless', 'christmas', 'store', 'selfdefeating', 'chain', 'toys', 'predictions', 'boes', 'toy', 'rate', 'claims', 'happened', 'fall', 'plenty', 'tenreyro']","09:58

Toys on display at Hamley’s toy store in London, Britain, today Photograph: Andy Rain/EPA

Back in the UK, Hamleys has said there will be plenty of toys to buy in its stores this Christmas, as it unveiled its top toy predictions for 2021 – a list that includes a “magic” cauldron and the latest in Lego’s tie-up with Super Mario.

Victoria Kay, the head of buying at the toy chain, said the retailer had been building up its stock levels since March.

“I don’t have a crystal ball but all I can say it that as we stand today we’re in a really strong position.”

The possibility of a toy shortage this Christmas have become the latest concerns in the country’s supply chain crisis. This week a buildup of cargo in Felixstowe resulted in vessels being directed to other ports, leading to predictions that toy deliveries would be waylaid. The Entertainer toy chain has predicted there will not be enoughBarbie dolls and Paw Patrol toys to meet demand.



Hamleys, which is famous for its flagship store on Regent Street, London, said it had plenty of the toys in a top 10 that runs the gamut from £11 for a LOL Surprise Doll to the Barbie Dream House, which with a working lift and swimming pool costs £310.

However, it described the Magic Mixies Cauldron as the “wow toy of 2021”. The set, which costs £70, comes with a wand, spell book, potions and interactive toy. Young magicians can use it to conjure, complete with smoky special effects, a cuddly pet critter. The refills needed to repeat the theatrics cost about £10....

More here (including Hamleys’ Christmas top 10):"
https://www.theguardian.com/politics/2021/oct/13/what-is-new-model-eu-proposing-northern-ireland-protocol-brexit,"['goods', 'different', 'ireland', 'great', 'customs', 'northern', 'proposing', 'single', 'products', 'model', 'uk', 'eu']","The EU’s latest proposals, described as “a new model” for Northern Ireland, are a significant concession from Brussels. Having ruled out renegotiation of the protocol in July, the EU is proposing a “bespoke Northern Ireland-specific solution”.

Sausages

A new certificate scheme would mean that certain products that are generally prohibited for import into the EU, such as British sausages, would now be allowed to be imported. The EU would retain the right, however, to impose a ban if there is any suggestion these products are entering the wider single market.

Plants, meat and dairy

Checks would be reduced by 80% on a large range of supermarket product lines, through reinforced monitoring of supply chains and the use of specific packaging and labelling indicating that the goods are for sale only in the UK. In return the EU wants the UK to deliver on its commitment to complete the construction of permanent border control posts at Northern Irish ports for incoming trade from Great Britain.

Haulage

A type of haulage known as groupage, where goods from different companies for different customers are grouped together on one lorry, has experienced significant disruption. In groupage haulage, a truck can pick up goods from several warehouses with loads moving from one lorry to another. Each time, the seals have to be broken and goods recertified in a complex, time-consuming and error-prone process. The EU has proposed that such trucks transporting different food products, such as dairy, meat, fish, confectionary, fruit and vegetables, from Great Britain to Northern Ireland would just need one certificate stating that all goods of different types, class or description meet the requirements of EU legislation.

Customs

The EU is proposing to cut customs paperwork by half. The scope of an existing scheme waiving customs controls on “goods not at risk” of entering the single market would be expanded to more small and medium-sized enterprises. A car dealer ordering car parts would only need to provide basic information such as the invoice value of the parts and the parties to the transaction for customs clearance purposes. But the EU would demand in return a commitment from the UK to provide full and real-time access to IT systems.

Medicines

In response to threats to affordability and availability of generic medicines in Northern Ireland, the EU would waive a requirement that medical manufacturers move out of Great Britain into Northern Ireland. Companies supplying the Northern Irish market could continue to have their supply “hub” in Great Britain, a privilege not usually afforded to countries outside the EU single market.

Governance

There is no suggestion that the European court of justice will lose its role as the arbiter of EU law in Northern Ireland. But following criticism that the protocol is “undemocratic”, the Northern Ireland assembly, civil society groups and businesses would be invited to take part in “structured dialogues” with the European Commission on implementing the hundreds of EU laws that apply in the region, although they would not have any decision-making power."
https://www.theguardian.com/theguardian/2021/oct/13/george-gater-obituary,"['makers', 'national', 'george', 'nedos', 'gater', 'work', 'group', 'obituary', 'network', 'industry', 'took', 'nedo']","George Gater, my husband, who has died aged 88 of cardiogenic shock, was an industrial economist, and an amateur art historian. Coming from a privileged background he yet had a determined independence of mind and an egalitarian outlook.

The son of Sir George Gater, a civil servant, and Irene (nee Nichols), who ran the National Gallery canteen for Myra Hess’s wartime concerts, he was named Anthony George Richard, and known as Anthony by his family but as George by his friends from boyhood on. Born in London, he was educated at Winchester college and then studied philosophy, politics and economics at New College, Oxford, following national service.

At the National Economic Development Office (Nedo), from 1969 to 1986, George headed the group working for the textiles and garment industries, which were facing relentless competition from overseas. Nedo was set up in 1962 by the Conservative government to look at the economy through the eyes of industry. Organised as a network of tripartite committees (management, unions and government), it went beyond its original quasi-planning remit to do innovative work.

George’s group of committees spanned the whole industry from spinners and dyers, textile manufacturers, garment and footwear makers, to retailers. Maker/user collaborations happened in his work and in other Nedo sectors before “supply chain” became common parlance. He enthusiastically promoted Better Made in Britain, a 1980s campaign to match buyers to British suppliers.

Nedo for George was not a thinktank, it was an agent for persuasion. Nedo’s unique structure and network enabled questions such as why some firms prospered and others did not to be examined in depth, and best practice demonstrated.

He tackled everything with persistence, a zeal for high standards and no inhibitions. He enjoyed badgering those senior to him. Defining and measuring Nedo’s own success was a constant preoccupation – he sent the director general a postcard from holiday to remind him he needed to address it. Very recently he was pursuing erstwhile colleagues, garnering them to lobby current policy makers on industrial strategy and point them to Nedo’s work.

An art lover all his life he took to acquiring pictures that defied identification. He haunted the V&A and the Witt Library and took his finds to museums and academics, always getting a hearing. The collection of paintings, some beautiful, some odd, all interesting, gave us a huge amount of pleasure. One picture in particular is the subject of a website he created in 2016, Old Master Detective.

He was a founding trustee of Fine Cell Work, the charity that teaches needlework to prisoners to aid their rehabilitation. Getting it off the ground against resistance from many quarters took heroic effort. George contributed vision and dogged determination, and the organisation flourishes today. Back in 1966 he had similarly given his all when Fritz Schumacher took him on at Intermediate Technology Development Group to produce its first publication, Tools for Progress. ITDG is also alive and well as Practical Action.

George and I first met at Nedo and married in 1985. He was a fond father who loved games, stories, music and dancing, and encouraged our two children, Rosalind and Francis, to find their own paths. George is survived by them, his four grandchildren, Alfred, Rory, Ottoline and Florence, and me."
https://www.theguardian.com/business/2021/oct/13/early-interest-rate-rise-why-that-increasingly-looks-out-of-the-question-uk-economy,"['looks', 'weather', 'bank', 'probably', 'vicepresident', 'chief', 'storm', 'world', 'elliott', 'end', 'short', 'georgieva', 'imf', 'report', 'cost', 'economy', 'larry']","In the past couple of decades managing directors of the International Monetary Fund have fallen into two categories: those that have had personal difficulties and survived and those that have had personal difficulties and stepped down.

Kristalina Georgieva, the current IMF boss, is one of the former. The question of whether she instructed for a report to be doctored to put China in a more flattering light when she was vice-president of the World Bank has turned into a saga involving whistleblowers, an external report, lengthy grillings by the IMF board and accusations of a dirty tricks operation mounted by conservative forces in Washington.

As a former European Commission vice-president, Georgieva knows how to look after herself. She has received the backing of the IMF board and comfortably batted away questions about her conduct when questioned by journalists at the IMF’s annual meeting. She will expect memories to be as short as they were when her immediate predecessor, Christine Lagarde, was hauled through the French courts five years ago. In all likelihood, she will be proved right.

That said, it is a bit of a pyrrhic victory for Georgieva and the institution she leads. Public trust in the IMF will be diminished. Reputational damage will be permanent even if it is modest.

The row has forced the World Bank to suspend publication of its Doing Business report, which is no great loss given its bias in favour of deregulation, making social protection less generous and removing minimum wage protection for workers.

It has also prompted calls for an end to the “gentleman’s agreement” whereby the US chooses the president of the World Bank while a European gets to run the IMF. This arrangement, which has existed since the two organisations were created at the end of the second world war, is an anachronism and anything that hastens its end is welcome. Had the selection process been open and based strictly on merit, neither Georgieva nor David Malpass, the president of the World Bank, would be doing their current jobs.

Early rate rise looks increasingly unlikely

Recent City speculation that the Bank of England may raise interest rates before the year’s end looks wildly premature in the light of the recent performance of the economy.

The picture is clear. Activity rebounded fast in the spring as lockdown restrictions eased, but the pace of recovery has since slowed. In August, according to the Office for National Statistics, output rose by a modest 0.4%, while the previously reported 0.1% rise in July was revised down to a 0.1% fall.

Put in context, that was the first monthly drop in gross domestic product since the start of the pandemic, outside a lockdown period. The “pingdemic”, which forced about 1 million people to stay at home, was largely to blame.

When it last produced forecasts for the economy two months ago, the Bank said it was expecting growth of 2.1% in the third quarter of this year, but it would now take an increase in national output of 2.2% in September for that to happen.

That looks out of the question given the bottlenecks in the supply chain that affected the economy last month and the damage caused to consumer and business confidence from rising energy prices. Trade, with imports rising in the latest three months while exports have been falling, will be a drag on growth.

As the gridlock at Felixstowe shows, a lack of HGV drivers will continue to have an impact in the fourth quarter – a period when the economy will have to do without the support provided by the government’s furlough scheme and higher universal credit payments.

In short, the GDP numbers act as a useful corrective to unemployment figures released earlier this week showing record job vacancies and payrolls back to pre-crisis levels. Andrew Bailey, the Bank’s governor, talked recently of the “hard yards” to come for the economy. The Bank needs to ensure it doesn’t make them even harder."
https://www.theguardian.com/business/live/2021/oct/13/uk-economy-picks-up-july-drop-gdp-remains-below-pre-pandemic-level-business-live,"['term', 'inflation', 'google', 'economy', '54', 'happened', 'boom', 'picks', 'camping', 'search', 'uk', 'rises']",What term do you want to search? Search with google
https://www.theguardian.com/business/2021/oct/13/bars-and-festivals-lift-uk-economy-in-august-after-july-fall-covid,"['growth', 'restrictions', 'sector', 'spending', 'bounce', 'shortages', 'holiday', 'domestic', 'boom', 'month', 'ons', 'supply', 'helped', 'economy', 'uk']","The boom in domestic holidays fuelled a rebound in Britain’s economy in August as bars, restaurants and festivals benefited from the easing of most remaining Covid restrictions during the height of summer.

The Office for National Statistics (ONS) said gross domestic product rose by 0.4% in August compared with the previous month as consumers increased their spending on leisure during the first full month without domestic government restrictions in England.

However, the ONS cut its growth estimate for July from a monthly rise of 0.1% to a fall of the same amount after fresh economic data revealed a worse hit for car manufacturing caused by global supply chain problems and shortages in computer chips, also known as semiconductors.

Reflecting a boom for holidaying in the UK while international travel restrictions largely remained in place, the latest snapshot showed activity in accommodation and food services, as well as the arts, entertainment and recreation, contributed the most to growth in the service sector of the economy.

The accommodation sector grew by 23% on the month, driven by spending at hotels and campsites during the key month of the school holidays for holiday destinations across the country.

Although air transport continued to expand as restrictions on foreign travel were gradually lifted – taking off by 27.5% in August – the figures showed activity remained 75% below pre-Covid levels.

Kevin Brown of the investment manager Scottish Friendly said the GDP figures were positive on face value but served as a reminder of the pressures bearing down on the British economy during a burgeoning cost of living crisis.

“In August, people were still enjoying the fruits of the end of lockdown, as the strong growth for services, holidays and dining out in the data suggests. Fast forward two months and that expansion has turned into a squeeze as cost pressures and overwhelming demand catch up,” he said.

Growth in August was offset by a decline in the health sector amid a drop in testing and vaccinations for Covid-19. Retail sales fell, reflecting shortages on the high street and consumers switching more of their spending from goods to services after the easing of pandemic controls.

Against a backdrop of pressure on international supply chains, production output – which includes manufacturing, energy and mining – grew by 0.8% whilecrude petroleum and natural gas output increa after recent temporary maintenance closures at an oilfield.

Challenges from soaring prices and shortages of materials including steel, concrete, timber and glass dragged down the construction sector, with output falling by 0.2% in August after a 1% drop in July.

Overall, the ONS said the economy remained 0.8% below its pre-pandemic level in August.

In a sign of continuing pressure on the economy, separate figures showed severe shortages of lorry drivers and supply chain disruption weighed heavily on UK trade volumes in August.

Sign up to the daily Business Today email or follow Guardian Business on Twitter at @BusinessDesk

The ONS said goods exports fell by £1.3bn, or 4.6%, from a month earlier, and were driven by a sharp decline in shipments of cars and mechanical power generators to the EU and the rest of the world.

Paul Craig, a portfolio manager at Quilter Investors, said supply problems would no doubt weaken growth expectations for the months ahead as disruption caused by the coronavirus and Brexit dragged on the economy.

“The creaking UK economy is taking its time to spring back to life. The problems lie now not with demand but with supply. Acute labour shortages in several pockets of the economy along with chronic skills shortages have the potential to frustrate the economic recovery, and could well dampen any expectations for a strong economic revival over the winter months,” he said."
